itemNum,Name,StackSize,IsUntradable,PriceVendor,PriceSell,CanBeHq,LevelEquip,ave_cost,regSaleVelocity,ave_NQ_cost,nqSaleVelocity,ave_HQ_cost,hqSaleVelocity
3369,"""Toadskin Culottes""",1,0,2403,41,1,30,NULL,NULL,NULL,NULL,NULL,NULL
3370,"""Padded Velveteen Trousers""",1,0,2403,41,1,30,NULL,NULL,NULL,NULL,NULL,NULL
3371,"""Aetherial Padded Velveteen Trousers""",1,1,2763,21,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3372,"""Velveteen Gaskins""",1,0,2124,44,1,31,NULL,NULL,NULL,NULL,NULL,NULL
3373,"""Aetherial Velveteen Gaskins""",1,1,2442,22,0,31,NULL,NULL,NULL,NULL,NULL,NULL
3374,"""Serpent Private's Kecks""",1,1,2796,87,0,31,NULL,NULL,NULL,NULL,NULL,NULL
3375,"""Storm Private's Trousers""",1,1,3495,87,0,31,NULL,NULL,NULL,NULL,NULL,NULL
3376,"""Flame Private's Sarouel""",1,1,2796,87,0,31,NULL,NULL,NULL,NULL,NULL,NULL
3377,"""Toadskin Breeches""",1,0,2796,47,1,32,NULL,NULL,NULL,NULL,NULL,NULL
3378,"""Aetherial Toadskin Breeches""",1,1,3215,24,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3379,"""Linen Chausses""",1,0,2058,49,1,33,NULL,NULL,NULL,NULL,NULL,NULL
3380,"""Infantry Skirt""",1,1,3858,96,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3381,"""Battlemage's Breeches""",1,1,2701,96,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3382,"""Cavalry Trousers""",1,1,3858,96,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3383,"""Linen Sarouel""",1,0,2592,54,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3384,"""Aetherial Linen Sarouel""",1,1,2980,27,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3385,"""Linen Sarouel of Gathering""",1,0,2592,54,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3386,"""Heavy Steel Flanchard""",1,0,6480,54,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3387,"""Aetherial Heavy Steel Flanchard""",1,1,7452,27,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3388,"""Serpent Sergeant's Trousers""",1,1,4050,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3389,"""Serpent Sergeant's Breeches""",1,1,3240,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3390,"""Serpent Sergeant's Skirt""",1,1,4050,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3391,"""Storm Sergeant's Breeches""",1,1,3240,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3392,"""Storm Sergeant's Kecks""",1,1,3240,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3393,"""Storm Sergeant's Skirt""",1,1,4050,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3394,"""Flame Sergeant's Subligar""",1,1,4050,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3395,"""Flame Sergeant's Tights""",1,1,2835,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3396,"""Flame Sergeant's Trousers""",1,1,4050,101,0,34,NULL,NULL,NULL,NULL,NULL,NULL
3397,"""Linen Tights""",1,0,2375,56,1,36,NULL,NULL,NULL,NULL,NULL,NULL
3398,"""Aetherial Linen Tights""",1,1,2731,28,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3399,"""Linen Trousers""",1,0,3393,56,1,36,NULL,NULL,NULL,NULL,NULL,NULL
3400,"""Aetherial Linen Trousers""",1,1,3901,28,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3401,"""Paladin's Trousers""",1,1,5062,126,0,38,NULL,NULL,NULL,NULL,NULL,NULL
3402,"""Boarskin Subligar""",1,0,3552,59,1,37,NULL,NULL,NULL,NULL,NULL,NULL
3403,"""Aetherial Boarskin Subligar""",1,1,4084,30,0,37,NULL,NULL,NULL,NULL,NULL,NULL
3404,"""Linen Bottoms""",1,0,2971,62,1,38,NULL,NULL,NULL,NULL,NULL,NULL
3405,"""Boarskin Breeches""",1,0,3714,62,1,38,NULL,NULL,NULL,NULL,NULL,NULL
3406,"""Vintage Hose""",1,0,5139,85,1,43,NULL,NULL,NULL,NULL,NULL,NULL
3407,"""Linen Gaskins""",1,0,3103,64,1,39,NULL,NULL,NULL,NULL,NULL,NULL
3408,"""Woolen Sarouel""",1,0,3240,67,1,40,NULL,NULL,NULL,NULL,NULL,NULL
3409,"""Aetherial Woolen Sarouel""",1,1,3726,34,0,40,NULL,NULL,NULL,NULL,NULL,NULL
3410,"""Woolen Sarouel of Gathering""",1,0,3240,67,1,40,NULL,NULL,NULL,NULL,NULL,NULL
3411,"""Padded Linen Trousers""",1,0,4050,67,1,40,NULL,NULL,NULL,NULL,NULL,NULL
3412,"""Aetherial Padded Linen Trousers""",1,1,4657,34,0,40,NULL,NULL,NULL,NULL,NULL,NULL
3413,"""Woolen Tights""",1,0,2954,70,1,41,NULL,NULL,NULL,NULL,NULL,NULL
3414,"""Aetherial Woolen Tights""",1,1,3397,35,0,41,NULL,NULL,NULL,NULL,NULL,NULL
3415,"""Linen Slops""",1,0,3376,70,1,41,NULL,NULL,NULL,NULL,NULL,NULL
3416,"""Peisteskin Subligar""",1,0,4398,73,1,42,NULL,NULL,NULL,NULL,NULL,NULL
3417,"""Aetherial Peisteskin Subligar""",1,1,5057,37,0,41,NULL,NULL,NULL,NULL,NULL,NULL
3418,"""Thormoen's Subligar""",1,0,7721,51,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3419,"""Mage's Chausses""",1,0,5404,51,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3420,"""Explorer's Breeches""",1,0,6177,51,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3421,"""Woolen Kecks""",1,0,3662,76,1,43,NULL,NULL,NULL,NULL,NULL,NULL
3422,"""Aetherial Woolen Kecks""",1,1,4211,38,0,40,NULL,NULL,NULL,NULL,NULL,NULL
3423,"""Boarskin Skirt""",1,0,4578,76,1,43,NULL,NULL,NULL,NULL,NULL,NULL
3424,"""Aetherial Boarskin Skirt""",1,1,5264,38,0,40,NULL,NULL,NULL,NULL,NULL,NULL
3425,"""Woolen Chausses""",1,0,3204,76,1,43,NULL,NULL,NULL,NULL,NULL,NULL
3426,"""Boarskin Culottes""",1,0,4578,76,1,43,NULL,NULL,NULL,NULL,NULL,NULL
3427,"""Woolen Trousers""",1,0,4761,79,1,44,NULL,NULL,NULL,NULL,NULL,NULL
3428,"""Aetherial Woolen Trousers""",1,1,5475,40,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3429,"""Woolen Gaskins""",1,0,3808,79,1,44,NULL,NULL,NULL,NULL,NULL,NULL
3430,"""Aetherial Woolen Gaskins""",1,1,4380,40,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3431,"""High Mythril Flanchard""",1,0,9522,79,1,44,NULL,NULL,NULL,NULL,NULL,NULL
3432,"""Aetherial High Mythril Flanchard""",1,1,10950,40,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3433,"""Serpent Sergeant's Kecks""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3434,"""Serpent Sergeant's Sarouel""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3435,"""Serpent Sergeant's Hose""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3436,"""Storm Sergeant's Trousers""",1,1,6423,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3437,"""Storm Sergeant's Sarouel""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3438,"""Storm Sergeant's Hose""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3439,"""Flame Sergeant's Sarouel""",1,1,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3440,"""Flame Sergeant's Skirt""",1,1,6423,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3441,"""Flame Sergeant's Hose""",1,1,6423,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3442,"""Woolen Slops""",1,0,4111,85,1,46,NULL,NULL,NULL,NULL,NULL,NULL
3443,"""Raptorskin Breeches""",1,0,5139,85,1,46,NULL,NULL,NULL,NULL,NULL,NULL
3444,"""Aetherial Raptorskin Subligar""",1,1,6134,45,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3445,"""Coliseum Subligar""",1,0,6423,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3446,"""Coliseum Loincloth""",1,0,5139,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3447,"""Raptorskin Subligar""",1,0,5334,89,1,47,NULL,NULL,NULL,NULL,NULL,NULL
3448,"""Strategos Breeches""",1,1,7128,221,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3449,"""Sipahi Sarouel""",1,1,6534,203,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3450,"""Warlock's Tights""",1,1,5717,203,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3451,"""Mercenary's Slops""",1,1,6534,203,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3452,"""Vermilion Skirt""",1,1,8167,203,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3453,"""Hetairos Breeches""",1,1,8910,221,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3454,"""Felt Kecks""",1,0,4425,92,1,48,NULL,NULL,NULL,NULL,NULL,NULL
3455,"""Aetherial Felt Kecks""",1,1,5089,46,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3456,"""Felt Chausses""",1,0,3872,92,1,48,NULL,NULL,NULL,NULL,NULL,NULL
3457,"""Raptorskin Culottes""",1,0,5532,92,1,48,NULL,NULL,NULL,NULL,NULL,NULL
3458,"""Gallant Cuisses""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3459,"""Temple Gaskins""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3460,"""Fighter's Breeches""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3461,"""Drachen Breeches""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3462,"""Choral Tights""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3463,"""Healer's Culottes""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3464,"""Wizard's Tonban""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3465,"""Evoker's Waistclout""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3466,"""Scholar's Culottes""",1,1,1000,0,0,45,NULL,NULL,NULL,NULL,NULL,NULL
3467,"""Felt Gaskins""",1,0,4586,95,1,49,NULL,NULL,NULL,NULL,NULL,NULL
3468,"""Aetherial Felt Gaskins""",1,1,5274,48,0,47,NULL,NULL,NULL,NULL,NULL,NULL
3469,"""Padded Woolen Trousers""",1,0,5733,95,1,49,NULL,NULL,NULL,NULL,NULL,NULL
3470,"""Aetherial Padded Woolen Trousers""",1,1,6592,48,0,47,NULL,NULL,NULL,NULL,NULL,NULL
3471,"""Raptorskin Brais""",1,0,5733,95,1,49,NULL,NULL,NULL,NULL,NULL,NULL
3472,"""Aetherial Raptorskin Brais""",1,1,6592,48,0,48,NULL,NULL,NULL,NULL,NULL,NULL
3473,"""Felt Trousers""",1,0,5940,99,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3474,"""Aetherial Felt Trousers""",1,1,6831,50,0,49,NULL,NULL,NULL,NULL,NULL,NULL
3475,"""Patrician's Bottoms""",1,0,4752,99,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3476,"""Harlequin's Tights""",1,0,4496,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3477,"""Militia Trousers""",1,0,8167,108,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3478,"""Militia Tights""",1,0,5717,108,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3479,"""Militia Subligar""",1,0,8167,108,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3480,"""Sentinel's Trousers""",1,0,6423,159,0,44,NULL,NULL,NULL,NULL,NULL,NULL
3481,"""Carpenter's Slops""",1,0,8167,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3482,"""Blacksmith's Slops""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3483,"""Armorer's Slops""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3484,"""Goldsmith's Trousers""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3485,"""Leatherworker's Trousers""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3486,"""Weaver's Trousers""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3487,"""Alchemist's Trousers""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3488,"""Culinarian's Trousers""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3489,"""Miner's Slops""",1,0,8167,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3490,"""Botanist's Slops""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3491,"""Fisher's Gaskins""",1,0,6534,270,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3492,"""Heavy Darklight Flanchard""",1,1,17463,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3493,"""Darklight Trousers""",1,1,12474,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3494,"""Darklight Subligar""",1,1,12474,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3495,"""Darklight Kecks""",1,1,9979,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3496,"""Darklight Breeches of Casting""",1,1,12474,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3497,"""Darklight Breeches of Healing""",1,1,12474,258,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3498,"""Heavy Darksteel Flanchard""",1,0,20790,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3499,"""Gryphonskin Trousers""",1,0,10395,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3500,"""Gryphonskin Kecks""",1,0,8316,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3501,"""Vanya Trousers""",1,0,10395,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3502,"""Vanya Breeches of Casting""",1,0,8316,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3503,"""Vanya Breeches of Healing""",1,0,8316,138,1,50,NULL,NULL,NULL,NULL,NULL,NULL
3504,"""Allagan Trousers of Striking""",1,1,16038,464,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3505,"""Allagan Trousers of Aiming""",1,1,16038,464,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3506,"""Allagan Breeches of Healing""",1,1,12830,464,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3507,"""Heavy Allagan Cuisses""",1,1,16038,464,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3508,"""Allagan Breeches of Casting""",1,1,12830,464,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3509,"""Fuma Hakama""",1,1,14256,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3510,"""Ballad Sarouel""",1,1,14256,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3511,"""Royal Breeches""",1,1,11404,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3512,"""Breeches of Light""",1,1,14256,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3513,"""Onion Sarouel""",1,1,14256,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3514,"""Crimson Breeches""",1,1,11404,393,0,50,NULL,NULL,NULL,NULL,NULL,NULL
3515,"""Hempen Halfgloves""",1,0,42,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
3516,"""Leather Wristguards""",1,0,42,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
3517,"""Judge's Vambraces""",1,1,63,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3518,"""Judge's Ringbands""",1,1,53,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3519,"""Asuran Armguards""",1,1,280,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3520,"""Hyuran Gloves""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3521,"""Hyuran Halfgloves""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3522,"""Elezen Gloves""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3523,"""Elezen Halfgloves""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3524,"""Lalafellin Wristguards""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3525,"""Lalafellin Wristbands""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3526,"""Miqo'te Gauntlets""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3527,"""Miqo'te Gloves""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3528,"""Roegadyn Bracers""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3529,"""Roegadyn Armguards""",1,0,42,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
3530,"""Fingerless Leather Gloves""",1,0,126,2,1,5,NULL,NULL,NULL,NULL,NULL,NULL
3531,"""Leather Lightmitts""",1,0,126,2,1,5,NULL,NULL,NULL,NULL,NULL,NULL
3532,"""Hempen Work Gloves""",1,0,145,3,1,6,NULL,NULL,NULL,NULL,NULL,NULL
3533,"""Hempen Shortgloves""",1,0,116,3,1,6,NULL,NULL,NULL,NULL,NULL,NULL
3534,"""Leather Mitts""",1,0,196,3,1,8,NULL,NULL,NULL,NULL,NULL,NULL
3535,"""Leather Ringbands""",1,0,156,3,1,8,NULL,NULL,NULL,NULL,NULL,NULL
3536,"""Amateur's Smithing Gloves""",1,0,252,4,1,10,NULL,NULL,NULL,NULL,NULL,NULL
3537,"""Hard Leather Wristguards""",1,0,224,4,1,11,NULL,NULL,NULL,NULL,NULL,NULL
3538,"""Hempen Dress Gloves""",1,0,224,4,1,11,NULL,NULL,NULL,NULL,NULL,NULL
3539,"""Hempen Bracers""",1,0,280,4,1,11,NULL,NULL,NULL,NULL,NULL,NULL
3540,"""Bronze Mitt Gauntlets""",1,0,376,5,1,12,NULL,NULL,NULL,NULL,NULL,NULL
3541,"""Hard Leather Armguards""",1,0,347,5,1,13,NULL,NULL,NULL,NULL,NULL,NULL
3542,"""Hard Leather Lightmitts""",1,0,380,6,1,14,NULL,NULL,NULL,NULL,NULL,NULL
3543,"""Cotton Halfgloves""",1,0,336,6,1,15,NULL,NULL,NULL,NULL,NULL,NULL
3544,"""Bronze Gauntlets""",1,0,588,6,1,15,NULL,NULL,NULL,NULL,NULL,NULL
3545,"""Aetherial Bronze Gauntlets""",1,1,676,3,0,15,NULL,NULL,NULL,NULL,NULL,NULL
3546,"""Fingerless Hard Leather Gloves""",1,0,420,6,1,15,NULL,NULL,NULL,NULL,NULL,NULL
3547,"""Hard Leather Ringbands""",1,0,365,7,1,16,NULL,NULL,NULL,NULL,NULL,NULL
3548,"""Aetherial Hard Leather Ringbands""",1,1,419,4,0,15,NULL,NULL,NULL,NULL,NULL,NULL
3549,"""Goatskin Wristguards""",1,0,365,7,1,16,NULL,NULL,NULL,NULL,NULL,NULL
3550,"""Decorated Bronze Mitt Gauntlets""",1,0,598,8,1,17,NULL,NULL,NULL,NULL,NULL,NULL
3551,"""Aetherial Reinforced Bronze Mitt Gauntlets""",1,1,687,4,0,16,NULL,NULL,NULL,NULL,NULL,NULL
3552,"""Goatskin Mitts""",1,0,498,8,1,17,NULL,NULL,NULL,NULL,NULL,NULL
3553,"""Aetherial Goatskin Mitts""",1,1,573,4,0,16,NULL,NULL,NULL,NULL,NULL,NULL
3554,"""Foestriker's Mitts""",1,1,623,14,0,15,NULL,NULL,NULL,NULL,NULL,NULL
3555,"""Acolyte's Halfgloves""",1,1,498,14,0,15,NULL,NULL,NULL,NULL,NULL,NULL
3556,"""Plundered Gauntlets""",1,0,872,14,0,15,NULL,NULL,NULL,NULL,NULL,NULL
3557,"""Iron Vambraces""",1,0,698,9,1,19,NULL,NULL,NULL,NULL,NULL,NULL
3558,"""Aetherial Iron Vambraces""",1,1,803,5,0,19,NULL,NULL,NULL,NULL,NULL,NULL
3559,"""Goatskin Armguards""",1,0,630,9,1,20,NULL,NULL,NULL,NULL,NULL,NULL
3560,"""Aetherial Goatskin Armguards""",1,1,724,5,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3561,"""Cotton Work Gloves""",1,0,630,9,1,20,NULL,NULL,NULL,NULL,NULL,NULL
3562,"""Initiate's Gloves""",1,0,630,9,1,20,NULL,NULL,NULL,NULL,NULL,NULL
3563,"""Iron Gauntlets""",1,0,882,9,1,20,NULL,NULL,NULL,NULL,NULL,NULL
3564,"""Aetherial Iron Gauntlets""",1,1,1014,5,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3565,"""Gridanian Soldier's Gloves""",1,1,920,19,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3566,"""Lominsan Soldier's Gloves""",1,1,920,19,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3567,"""Ul'dahn Soldier's Gloves""",1,1,920,19,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3568,"""Cotton Dress Gloves""",1,0,589,10,1,21,NULL,NULL,NULL,NULL,NULL,NULL
3569,"""Aetherial Cotton Dress Gloves""",1,1,677,5,0,20,NULL,NULL,NULL,NULL,NULL,NULL
3570,"""Cotton Bracers""",1,0,985,13,1,23,NULL,NULL,NULL,NULL,NULL,NULL
3571,"""Aetherial Cotton Bracers""",1,1,1133,7,0,23,NULL,NULL,NULL,NULL,NULL,NULL
3572,"""Goatskin Lightmitts""",1,0,985,13,1,23,NULL,NULL,NULL,NULL,NULL,NULL
3573,"""Aetherial Goatskin Lightmitts""",1,1,1133,7,0,23,NULL,NULL,NULL,NULL,NULL,NULL
3574,"""Iron Scale Fingers""",1,0,1182,13,1,23,NULL,NULL,NULL,NULL,NULL,NULL
3575,"""Velveteen Halfgloves""",1,0,902,14,1,24,NULL,NULL,NULL,NULL,NULL,NULL
3576,"""Fingerless Goatskin Gloves""",1,0,1282,16,1,25,NULL,NULL,NULL,NULL,NULL,NULL
3577,"""Aetherial Fingerless Goatskin Gloves""",1,1,1474,8,0,25,NULL,NULL,NULL,NULL,NULL,NULL
3578,"""Fingerless Goatskin Gloves of Gathering""",1,0,1282,16,1,25,NULL,NULL,NULL,NULL,NULL,NULL
3579,"""Heavy Iron Gauntlets""",1,0,1795,16,1,25,NULL,NULL,NULL,NULL,NULL,NULL
3580,"""Aetherial Heavy Iron Gauntlets""",1,1,2064,8,0,25,NULL,NULL,NULL,NULL,NULL,NULL
3581,"""Goatskin Ringbands""",1,0,1158,17,1,26,NULL,NULL,NULL,NULL,NULL,NULL
3582,"""Aetherial Goatskin Ringbands""",1,1,1331,9,0,26,NULL,NULL,NULL,NULL,NULL,NULL
3583,"""Velveteen Shortgloves""",1,0,1453,21,1,28,NULL,NULL,NULL,NULL,NULL,NULL
3584,"""Brigand's Gloves""",1,1,1809,32,0,24,NULL,NULL,NULL,NULL,NULL,NULL
3585,"""Warden's Gauntlets""",1,1,2171,32,0,24,NULL,NULL,NULL,NULL,NULL,NULL
3586,"""Steel Vambraces""",1,0,2180,21,1,28,NULL,NULL,NULL,NULL,NULL,NULL
3587,"""Aetherial Steel Vambraces""",1,1,2507,11,0,26,NULL,NULL,NULL,NULL,NULL,NULL
3588,"""Serpent Private's Bracers""",1,1,2530,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3589,"""Serpent Private's Gauntlets""",1,1,3542,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3590,"""Serpent Private's Ringbands""",1,1,2024,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3591,"""Storm Private's Wristguards""",1,1,2024,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3592,"""Storm Private's Gauntlets""",1,1,3542,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3593,"""Storm Private's Ringbands""",1,1,2024,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3594,"""Flame Private's Halfgloves""",1,1,2024,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3595,"""Flame Private's Gauntlets""",1,1,3542,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3596,"""Flame Private's Ringbands""",1,1,2024,42,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3597,"""Toadskin Armguards""",1,0,2242,25,1,30,NULL,NULL,NULL,NULL,NULL,NULL
3598,"""Aetherial Toadskin Armguards""",1,1,2579,13,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3599,"""Steel Gauntlets""",1,0,3139,25,1,30,NULL,NULL,NULL,NULL,NULL,NULL
3600,"""Aetherial Steel Gauntlets""",1,1,3610,13,0,28,NULL,NULL,NULL,NULL,NULL,NULL
3601,"""Velveteen Work Gloves""",1,0,2242,25,1,30,NULL,NULL,NULL,NULL,NULL,NULL
3602,"""Blackened Smithy's Gloves""",1,0,1440,31,0,39,NULL,NULL,NULL,NULL,NULL,NULL
3603,"""Velveteen Dress Gloves""",1,0,1982,27,1,31,NULL,NULL,NULL,NULL,NULL,NULL
3604,"""Aetherial Velveteen Dress Gloves""",1,1,2279,14,0,31,NULL,NULL,NULL,NULL,NULL,NULL
3605,"""Steel Scale Fingers""",1,0,3131,28,1,32,NULL,NULL,NULL,NULL,NULL,NULL
3606,"""Aetherial Steel Scale Fingers""",1,1,3601,14,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3607,"""Linen Halfgloves""",1,0,2195,30,1,33,NULL,NULL,NULL,NULL,NULL,NULL
3608,"""Infantry Gloves""",1,1,4321,58,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3609,"""Battlemage's Gloves""",1,1,4013,58,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3610,"""Cavalry Gauntlets""",1,1,5042,58,0,32,NULL,NULL,NULL,NULL,NULL,NULL
3611,"""Fingerless Boarskin Gloves""",1,0,3024,33,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3612,"""Aetherial Fingerless Boarskin Gloves""",1,1,3477,17,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3613,"""Fingerless Boarskin Gloves of Gathering""",1,0,3024,33,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3614,"""Heavy Steel Gauntlets""",1,0,4233,33,1,35,NULL,NULL,NULL,NULL,NULL,NULL
3615,"""Aetherial Heavy Steel Gauntlets""",1,1,4868,17,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3616,"""Boarskin Ringbands""",1,0,2533,34,1,36,NULL,NULL,NULL,NULL,NULL,NULL
3617,"""Aetherial Boarskin Ringbands""",1,1,2913,17,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3618,"""Venerer's Bracers""",1,1,4725,76,0,38,NULL,NULL,NULL,NULL,NULL,NULL
3619,"""Steel Mitt Gauntlets""",1,0,3978,36,1,37,NULL,NULL,NULL,NULL,NULL,NULL
3620,"""Aetherial Steel Mitt Gauntlets""",1,1,4574,18,0,35,NULL,NULL,NULL,NULL,NULL,NULL
3621,"""Linen Shortgloves""",1,0,2773,37,1,38,NULL,NULL,NULL,NULL,NULL,NULL
